,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
3416,0,1.1375,1.0875,0.275,12.09106175,5.5281525,2.551455,3.41611475,8
1250,2,1.675,1.3125,0.4875,40.25629,16.2442635,10.432616,11.07047975,10
3,2,1.175,0.8875,0.25,13.48018725,4.74854125,2.28213475,5.2446575,10
2182,2,1.275,0.925,0.525,33.5374585,14.401546,8.278054,9.7238785,9
837,2,1.125,0.9,0.275,12.6722265,5.7549485,2.324659,3.685435,12
2403,1,1.45,1.125,0.375,26.2799865,7.824462,5.14543425,10.20582,14
292,0,0.6875,0.5125,0.2,2.721552,1.020582,0.52446575,0.850485,6
698,1,1.4,1.1,0.35,27.5273645,12.5588285,5.79747275,7.5126175,14
1048,2,1.5875,1.2625,0.425,35.81959325,14.514944,9.128539,10.0640725,9
3595,0,1.3625,1.075,0.35,19.4761065,7.41339425,3.98310475,7.087375,9
3200,2,1.5,1.2625,0.475,32.0065855,12.43125575,7.257472,10.20582,13
2417,2,1.1,0.85,0.35,13.664459,5.273007,3.07592075,4.53592,9
3655,1,1.525,1.175,0.4375,34.416293,15.06775925,8.03708325,9.2135875,10
3797,1,1.5125,1.1875,0.45,26.54930675,11.169703,6.2085405,8.3631025,15
1667,1,1.45,1.075,0.3125,25.84056925,12.643877,5.88252125,3.4302895,10
1963,2,1.5,1.1625,0.4,32.1199835,13.210867,8.17883075,8.448151,11
1249,2,1.6,1.2375,0.425,34.77066175,13.891255,10.6877615,8.15048125,11
2274,2,1.6,1.2625,0.4125,34.68561325,14.78426425,7.64019025,10.20582,10
1298,1,1.4,1.0375,0.3625,24.153774,12.190285,5.34388075,5.8116475,8
1868,2,1.7125,1.325,0.425,42.82191975,20.93610575,9.99319875,10.56018875,10
2387,2,1.875,1.425,0.525,63.389482,31.4395955,14.72756525,15.4504775,11
1443,2,1.375,0.95,0.4125,34.1611475,15.3937785,8.334753,9.48290775,10
2671,1,1.5375,1.1375,0.325,27.45649075,13.891255,5.159609,7.52679225,10
603,1,1.5625,1.2,0.425,38.42774725,19.0225145,7.597666,9.59630575,10
1289,1,0.4875,0.3625,0.125,0.907184,0.283495,0.226796,0.340194,4
2502,1,1.45,1.1,0.4,23.51591025,9.53960675,5.68407475,7.04485075,9
63,0,1.6375,1.2875,0.3625,35.436875,14.92601175,8.0229085,8.9300925,15
1579,2,1.5125,1.2375,0.425,35.11085575,14.968536,6.98815175,11.056305,14
1883,1,1.65,1.3125,0.5,42.2124055,17.19397175,10.75863525,11.9351395,10
990,1,1.35,1.0125,0.3875,27.54153925,9.14271375,5.499803,8.221355,19
1384,2,1.4125,1.2,0.4375,27.1304715,11.01378075,6.0951425,7.7961125,18
237,1,0.95,0.675,0.2375,6.2085405,2.36718325,1.45999925,1.984465,6
650,0,1.0875,0.85,0.3,11.226402,5.03203625,2.2963095,3.5436875,8
1967,0,0.5625,0.4,0.1125,1.31825175,0.7087375,0.4252425,0.4252425,4
112,0,0.9875,0.725,0.2375,8.618248,3.6003865,2.381358,2.1829115,6
3024,2,1.5,1.1375,0.3625,25.21688025,11.8784405,4.86193925,7.6260155,10
1348,0,0.95,0.6875,0.275,7.257472,3.118445,1.51669825,2.14038725,6
804,0,1.5875,1.2,0.5,38.71124225,17.73261225,7.35669525,12.0485375,16
1556,0,1.0875,0.8375,0.275,9.468733,3.84135725,2.19708625,2.73572675,7
577,2,1.3375,1.0375,0.4625,23.85610425,8.901743,4.49339575,8.50485,15
1834,0,1.25,0.9625,0.3,15.87572,8.03708325,2.9199985,3.8271825,8
126,0,1.0625,0.7875,0.2,8.5898985,3.7137845,1.65844575,2.6932025,7
3331,0,1.3625,1.0125,0.325,18.653971,9.2702865,4.09650275,4.932813,8
3056,2,1.4875,1.2,0.4,34.28872025,14.81261375,8.391452,9.07184,8
3730,0,1.0,0.7875,0.25,9.14271375,4.0539785,2.08368825,2.5798045,6
3473,2,1.3375,1.0125,0.3125,26.2799865,7.37087,4.03980375,9.7805775,16
3553,1,1.475,1.2125,0.3875,30.57493575,12.85649825,6.90310325,8.788345,9
851,0,1.1,0.8375,0.2875,11.94931425,4.9044635,2.16873675,3.2034935,7
2742,1,1.55,1.2625,0.4625,43.30386125,19.561155,10.432616,9.922325,13
2185,1,1.425,1.125,0.4,24.42309425,10.56018875,6.16601625,7.2291225,12
3057,2,1.6375,1.35,0.5375,44.09764725,19.7029025,8.391452,12.587178,11
3504,1,1.6,1.3125,0.5,39.02308675,12.47378,8.71747125,13.324265,16
7,1,1.325,1.0125,0.375,23.57260925,9.979024,5.3013565,7.15824875,10
2550,1,1.3875,1.1125,0.3375,23.700182,9.525432,4.60679375,7.7961125,13
854,1,1.25,1.0,0.3625,17.08057375,6.123492,3.912231,5.953395,11
2995,0,0.775,0.5375,0.1875,3.61456125,1.60174675,0.77961125,1.020582,7
2679,1,1.3875,1.1375,0.3375,23.7285315,10.829509,4.8477645,6.6621325,9
3706,2,1.475,1.1625,0.425,29.55435375,13.13999325,6.80388,7.654365,10
2977,1,1.4875,1.1625,0.375,26.0531905,12.28950825,5.00368675,7.427569,9
3541,0,1.45,1.15,0.35,26.26581175,11.72251825,5.23048275,7.654365,10
407,0,1.475,1.175,0.3625,27.612413,12.8423235,6.690482,8.1930055,8
3840,0,0.8,0.5875,0.225,5.1879585,2.778251,0.94970825,1.190679,7
2405,1,1.2875,1.05,0.35,21.8007655,7.10154975,4.365823,8.221355,13
153,1,1.525,1.2125,0.425,36.3157095,16.9246515,8.60407325,9.355335,9
1566,1,1.425,1.1,0.3875,31.638042,13.53688625,6.56290925,7.654365,13
2391,0,0.9375,0.675,0.2125,6.180191,2.67902775,1.1056305,1.984465,7
2353,2,1.6375,1.2625,0.4375,36.58502975,17.59086475,8.40562675,9.241937,10
1004,0,1.4375,1.125,0.3625,22.5378525,10.319218,4.26659975,7.37087,10
2660,1,1.55,1.25,0.45,39.44832925,20.581737,7.92368525,9.412034,11
3629,1,1.5,1.2,0.3875,28.746393,12.7856245,5.34388075,9.2135875,11
280,2,1.1875,0.9125,0.325,13.62193475,5.40057975,3.231843,4.18155125,12
3603,1,1.5,1.1875,0.4375,31.467945,14.47241975,7.257472,8.0796075,9
3830,0,0.6125,0.5125,0.15,2.16873675,0.963883,0.396893,0.60951425,4
3128,2,1.225,0.925,0.35,16.5844575,6.8889285,3.2601925,5.5281525,10
400,2,1.875,1.375,0.4875,51.95045875,23.530085,10.375917,12.47378,11
1596,2,1.45,1.1625,0.3625,27.9667818,13.324265,6.10931725,7.087375,11
1497,1,1.6375,1.2875,0.5,38.9238635,12.5588285,9.56795625,13.891255,16
2516,0,1.625,1.2875,0.4,32.95629375,14.0330025,5.7549485,9.355335,17
1479,1,1.775,1.4,0.55,57.1242425,26.12406425,12.870673,16.045817,11
3281,1,1.1875,0.925,0.3125,15.2236815,6.293589,3.44446425,4.252425,9
1800,2,1.5625,1.1125,0.4,30.900955,13.04077,8.40562675,8.618248,11
2009,0,1.3125,1.075,0.375,20.87940675,9.14271375,4.5642695,6.0951425,11
504,2,1.8,1.45,0.4875,59.6189985,29.10076175,13.60776,15.23785625,10
2582,2,1.5375,1.2875,0.425,32.31843,12.20445975,6.36446275,11.90679,16
3064,0,1.15,0.9125,0.275,12.74310025,4.97533725,2.891649,4.252425,8
1744,2,1.1,0.875,0.3125,11.43902325,4.9611625,1.7860185,3.6570855,9
903,1,1.1375,0.8625,0.3125,12.47378,4.7910655,3.01922175,3.8271825,12
2040,1,1.1375,0.85,0.3375,13.097469,4.74854125,4.479221,3.40194,9
3482,1,1.3625,1.0625,0.3375,23.94115275,10.5743635,5.953395,6.6621325,10
1672,0,1.3,1.0375,0.35,18.10115575,8.34892775,3.98310475,4.8477645,8
550,0,1.15,0.8875,0.275,12.06271225,5.71242425,2.2963095,3.685435,7
1862,1,1.375,1.0125,0.35,22.75047375,6.917278,4.63514325,7.2291225,10
3675,2,1.2875,1.0375,0.325,21.659018,7.824462,5.556502,7.087375,13
1805,0,1.2625,0.9875,0.2625,15.6205745,7.030676,2.9199985,4.8477645,8
3372,0,0.9,0.675,0.2125,6.19436575,3.01922175,1.077281,1.757669,6
3640,2,1.675,1.3,0.475,37.42134,14.84096325,8.77417025,12.11941125,13
1130,1,1.65,1.325,0.425,39.41997975,16.74037975,6.010094,12.8423235,15
945,1,1.3625,1.1,0.3,24.28134675,9.85145125,4.86193925,6.80388,12
163,2,1.2875,1.05,0.3375,17.84601025,7.98038425,3.6003865,6.0951425,9
1660,1,0.5125,0.3875,0.1125,1.20485375,0.4819415,0.15592225,0.43941725,7
1690,2,1.6375,1.275,0.4375,46.84754875,24.13959925,9.53960675,11.4248485,10
2384,2,1.5125,1.2,0.35,28.0943545,13.42348825,6.64795775,6.80388,8
2107,2,1.2625,0.95,0.3625,18.4555245,8.32057825,5.386405,4.819415,12
3166,2,1.35,0.9625,0.35,21.70154225,9.25611175,3.288542,6.70465675,10
3759,1,1.5125,1.1875,0.375,32.601925,16.3009625,6.577084,8.4198015,10
3823,1,1.175,0.925,0.325,14.81261375,5.6982495,3.7704835,4.6776675,7
1514,1,1.525,1.15,0.4,28.3495,14.004653,5.5848515,7.7961125,10
3398,0,1.0875,0.85,0.275,10.75863525,4.23825025,2.4097075,3.40194,8
449,1,1.475,1.225,0.4125,34.2178465,15.8473705,6.6621325,8.7599955,10
2903,2,1.3375,1.0625,0.3375,21.8574645,10.67358675,5.14543425,5.08873525,8
941,2,1.6625,1.275,0.4375,39.13648475,19.1359125,8.46232575,9.2135875,10
2834,1,1.3,1.0,0.3125,15.8473705,7.200773,3.9405805,4.2240755,8
3765,0,1.0375,0.7875,0.225,10.27669375,4.9611625,2.36718325,2.6365035,6
1532,1,1.175,0.95,0.3625,16.62698175,6.76135575,4.082328,5.2446575,8
1847,2,1.1875,1.0,0.2875,15.3370795,5.273007,2.90582375,5.953395,13
437,1,1.3125,0.95,0.3125,18.427175,8.5898985,4.3941725,4.5075705,7
1314,2,1.3125,1.0125,0.4,18.653971,7.52679225,3.18931875,6.3786375,12
786,1,1.55,1.175,0.375,37.1094955,16.6411565,12.48795475,9.2135875,9
873,0,0.8875,0.6875,0.225,7.1157245,2.7499015,1.5025235,2.26796,7
739,2,1.45,1.1375,0.3,26.64853,11.3114505,7.2858215,7.5126175,11
2867,2,0.9375,0.725,0.2,7.994559,3.98310475,2.05533875,2.26796,7
3291,0,1.1625,0.8875,0.3,16.45688475,7.2291225,2.59397925,5.216308,8
1006,2,1.6125,1.3,0.425,33.9343515,14.911837,8.29222875,8.9867915,11
1844,2,1.3,1.0625,0.4125,28.02348075,11.226402,6.3786375,9.07184,16
586,0,0.925,0.725,0.225,6.93145275,2.5231055,1.85689225,2.1262125,7
1306,0,1.1375,0.8375,0.3375,14.2030995,7.767763,2.82077525,3.01922175,7
2989,0,0.8375,0.6125,0.225,5.71242425,2.721552,1.14815475,1.360776,7
348,0,1.125,0.9,0.3125,12.757275,5.4147545,2.45223175,4.1106775,12
2471,2,1.7375,1.375,0.4625,47.5988105,22.8213475,11.38232425,11.24057675,10
1028,1,1.4375,1.125,0.4125,27.37144225,14.118051,5.386405,6.520385,8
1163,2,1.5,1.125,0.35,23.7285315,10.489315,5.0178615,6.87475375,10
2511,1,1.525,1.2,0.4625,37.03862175,19.54698025,8.26387925,8.221355,10
3279,2,1.4125,1.125,0.4,22.5378525,10.21999475,4.40834725,6.520385,12
3208,2,1.175,0.9,0.325,13.380964,5.159609,3.231843,4.252425,10
3764,2,1.225,0.925,0.2875,15.3370795,4.8477645,3.33106625,5.2446575,11
1541,2,1.425,1.1625,0.45,28.33532525,11.4815475,7.8528115,8.3631025,16
2701,0,1.2375,0.9375,0.2875,16.31513725,8.788345,3.24601775,3.95475525,8
573,1,1.325,1.025,0.3875,20.28406725,7.95203475,4.77689075,6.066793,11
647,2,1.55,1.2,0.4125,29.5685285,13.70698325,6.2652395,8.788345,10
595,0,1.625,1.3,0.375,35.096681,15.57805025,8.391452,9.36950975,10
2938,0,0.6625,0.5125,0.175,2.99087225,1.1056305,1.1623295,0.9922325,5
1251,0,0.9875,0.7375,0.225,8.57572375,4.0539785,1.88524175,2.16873675,5
1558,1,1.2625,0.9875,0.3375,16.76872925,8.164656,3.72795925,5.2446575,12
3396,0,0.85,0.625,0.1875,5.06038575,1.88524175,1.28990225,1.2757275,5
3348,0,1.05,0.8125,0.3125,11.09882925,4.46504625,2.90582375,3.2601925,9
1308,0,0.8375,0.6375,0.2,4.762716,2.2396105,1.00640725,1.417475,5
470,2,1.45,1.125,0.3875,26.365035,10.9145575,6.973977,7.5126175,9
800,1,1.5,1.2,0.4125,25.98231675,11.72251825,5.57067675,7.72523875,9
281,1,1.6375,1.3375,0.5125,46.62075275,20.70930975,10.19164525,13.04077,13
932,0,0.9,0.675,0.2125,5.556502,2.48058125,0.9922325,1.814368,4
732,0,1.4,1.0625,0.3625,19.504456,8.77417025,3.69960975,6.13766675,9
2763,0,1.375,1.1125,0.3125,19.050864,8.164656,3.86970675,5.953395,11
2880,0,0.9,0.7,0.225,6.39281225,2.50893075,1.13398,2.551455,8
2999,2,1.5,1.1875,0.3875,34.302895,18.5122235,4.80524025,9.08601475,10
3550,1,0.8,0.6,0.2,5.10291,2.26796,1.09145575,1.5592225,6
1144,0,1.2125,0.9125,0.225,18.4555245,8.97261675,3.742134,5.10291,8
1617,2,1.775,1.3625,0.4375,54.0624965,24.73493875,12.94154675,13.4660125,11
3386,1,1.6,1.2375,0.425,32.2900805,15.29455525,7.994559,8.0796075,10
3085,0,1.0125,0.7625,0.225,8.00873375,3.231843,1.63009625,2.6932025,7
3488,1,1.5,1.1875,0.5125,33.339012,14.89766225,8.15048125,8.731646,9
2503,2,1.3,1.15,0.375,28.8881405,14.8267885,5.62737575,7.200773,7
584,2,1.5875,1.25,0.4375,41.8722115,19.391058,8.51902475,11.056305,12
2195,2,1.2375,0.95,0.3,16.2442635,7.52679225,3.64291075,4.082328,7
160,1,1.475,1.2,0.4,35.777069,16.11669075,7.72523875,9.4970825,9
1111,2,1.175,0.9,0.25,13.33843975,4.63514325,2.5231055,3.92640575,8
2798,1,1.625,1.275,0.4375,40.993377,18.38465075,7.66853975,12.757275,12
1915,0,0.9875,0.775,0.2375,8.8733935,3.7137845,2.041164,2.6365035,7
3165,1,1.25,0.9125,0.325,16.85377775,8.7599955,3.07592075,4.35164825,9
859,2,1.4125,1.1375,0.4375,28.7180435,9.695529,5.8683465,9.922325,19
952,0,1.55,1.125,0.3375,26.194938,10.149121,6.42116175,8.40562675,10
3559,0,0.925,0.6875,0.25,7.98038425,4.26659975,1.43164975,1.927766,5
1331,1,1.4,1.15,0.5875,23.79940525,9.42620875,4.4508715,8.6465975,12
1219,1,1.5,1.175,0.4,28.689694,12.5021295,5.71242425,8.6465975,10
1215,2,1.575,1.1875,0.375,30.390664,12.2753335,8.43397625,8.9300925,8
2676,1,1.5,1.1375,0.3875,26.7902775,12.37455675,5.91087075,7.087375,8
606,2,1.1625,0.875,0.3375,17.76096175,7.3425205,4.09650275,4.9611625,8
164,2,1.65,1.2625,0.4625,43.318036,19.561155,8.57572375,12.5021295,11
2154,2,1.5625,1.3125,0.5375,44.69298675,14.50076925,7.35669525,18.8524175,16
1040,0,0.8375,0.625,0.2,4.7343665,1.91359125,0.92135875,1.63009625,6
1978,2,1.6125,1.2875,0.4375,43.828327,19.94387325,10.3475675,11.7650425,10
2665,2,1.55,1.35,0.4125,32.2900805,14.16057525,6.90310325,10.1207715,11
3729,2,1.2,0.9625,0.3375,15.195332,5.37223025,4.025629,4.9044635,14
329,1,1.4875,1.15,0.425,32.02076025,16.159215,7.24329725,7.5126175,10
2011,0,0.9,0.625,0.2875,13.1825175,5.953395,2.99087225,3.628736,7
2528,0,1.3875,1.075,0.375,22.1976585,9.7805775,4.97533725,7.0023265,9
2546,0,0.775,0.5625,0.175,2.99087225,12.3320325,0.4252425,1.13398,5
3751,1,1.5375,1.1875,0.5125,37.9032815,16.99552525,7.98038425,10.489315,11
1429,0,1.25,0.925,0.3,15.43630275,7.0590255,3.01922175,4.309124,8
3600,2,1.45,1.1,0.45,24.210473,10.39009175,4.63514325,6.9456275,12
2141,2,1.1625,0.8875,0.2875,13.33843975,5.54232725,3.345241,3.572037,7
809,0,1.075,0.85,0.25,9.65300475,3.95475525,1.88524175,3.40194,8
433,1,1.1875,0.9625,0.3,15.932419,8.1930055,2.56562975,4.3374735,8
1107,1,1.6125,1.275,0.475,42.14153175,18.27125275,8.391452,12.0485375,12
2091,1,1.75,1.325,0.475,37.37881575,15.535526,6.6054335,11.90679,18
860,1,1.2375,0.9875,0.3,15.6772735,6.350288,3.89805625,4.7343665,8
274,2,1.4875,1.15,0.3875,29.63940225,12.94154675,6.80388,8.74582075,10
967,2,1.5125,1.2,0.4375,33.12639075,13.65028425,6.53455975,10.092422,9
2758,0,1.325,1.075,0.325,19.97222275,9.808927,4.01145425,5.3580555,9
3486,2,1.8125,1.45,0.4625,43.1762885,22.80717275,10.19164525,12.40290625,9
3843,1,1.5625,1.2125,0.425,40.7382315,16.59863225,8.3064035,13.4660125,11
3413,2,1.5875,1.2125,0.4125,36.69842775,18.937466,7.38504475,7.69688925,9
2139,1,1.0625,0.7875,0.3125,9.99319875,3.21766825,1.60174675,3.685435,18
1346,2,1.4625,1.05,0.3875,27.91008275,12.530479,6.10931725,8.15048125,13
2813,0,1.125,0.875,0.35,13.437663,5.953395,3.0900955,3.61456125,16
885,0,1.05,0.8,0.275,8.7599955,3.2601925,1.82854275,2.67902775,6
556,0,0.95,0.6875,0.2375,6.87475375,3.005047,1.37495075,5.953395,6
908,0,0.9375,0.7125,0.225,7.21494775,3.3735905,1.68679525,1.91359125,6
1381,2,1.225,0.95,0.325,15.2803805,6.4920355,3.84135725,4.6776675,12
2117,0,0.975,0.75,0.2625,7.3425205,2.70737725,1.077281,2.4097075,8
2562,2,1.325,1.0625,0.425,26.9036755,9.87980075,6.78970525,7.881161,17
509,2,1.425,1.125,0.4375,27.08794725,10.77281,4.72019175,8.3631025,18
2388,0,0.9625,0.7,0.2125,6.16601625,2.7499015,1.077281,1.8994165,8
221,0,1.025,0.7625,0.2375,7.44174375,2.83495,1.45999925,2.551455,6
1297,0,1.3625,1.0625,0.35,23.09066775,8.6465975,6.5487345,6.917278,10
146,0,1.075,0.8125,0.225,12.0485375,6.1518415,2.4664065,2.6932025,7
3361,1,1.3875,1.15,0.4,24.38057,9.48290775,5.48562825,7.7961125,10
1777,1,1.775,1.4375,0.5375,56.9541455,28.05183025,12.68640125,14.231449,11
1053,2,1.3,1.0125,0.35,23.17571625,7.92368525,5.1879585,7.37087,17
1822,1,1.625,1.3125,0.4625,45.982889,18.83824275,9.14271375,13.5227115,10
3186,0,1.4375,1.075,0.325,21.04950375,8.20718025,5.68407475,6.23689,8
2851,1,0.925,0.7,0.2375,6.30776375,2.28213475,1.4458245,2.1262125,7
508,2,1.4625,1.0875,0.4375,27.839209,11.49572225,7.07320025,7.654365,10
323,2,1.2125,0.925,0.2875,13.56523575,5.65572525,2.70737725,3.6570855,7
1561,1,1.375,1.0625,0.375,23.57260925,11.6516445,5.00368675,6.13766675,10
176,0,1.1,0.875,0.3125,12.927372,5.953395,2.70737725,3.7137845,8
2852,0,1.2875,0.975,0.3,16.0174675,6.6621325,3.8271825,5.0745605,9
1908,1,1.2375,1.0,0.3875,22.92057075,6.64795775,3.27436725,9.922325,6
168,0,1.125,0.8375,0.2375,9.93649975,4.57844425,1.77184375,3.35941575,7
3419,1,1.3125,1.025,0.4125,22.69377475,7.47009325,5.62737575,7.087375,13
1400,1,1.6375,1.3,0.45,42.297454,20.36911575,10.20582,10.0640725,11
3807,1,1.4375,1.15,0.3875,25.287754,12.51630425,4.989512,6.23689,10
1392,1,1.425,1.0875,0.3625,25.67047225,11.12717875,6.67630725,7.7961125,10
2257,2,1.2625,1.025,0.3375,18.6256215,8.2497045,3.7704835,5.5281525,15
2177,0,1.05,0.8,0.2875,11.5949455,5.82582225,2.65067825,2.9766975,8
2237,1,1.5,1.15,0.375,35.3518265,15.12445825,7.75358825,8.221355,9
136,1,1.3625,1.05,0.3625,22.055911,10.61688775,4.37999775,5.8116475,7
1470,0,1.2375,0.975,0.3125,18.86659225,8.051258,4.592619,5.6699,11
3152,1,1.4125,0.975,0.3125,21.092028,9.979024,3.685435,4.77689075,11
1278,2,1.2875,0.9875,0.35,19.447757,7.9662095,3.55786225,6.23689,12
1973,0,1.1375,0.9125,0.3375,12.5021295,4.29494925,3.30271675,4.1106775,9
894,1,1.425,1.125,0.3625,26.932025,11.35397475,6.33611325,8.06543275,10
197,2,1.5125,1.2125,0.4,34.0477495,11.8217415,8.15048125,10.77281,9
2338,2,1.725,1.375,0.45,47.0318205,24.70658925,7.52679225,12.45960525,9
1483,2,1.5125,1.125,0.4125,34.65726375,10.1207715,5.726599,10.9145575,13
1792,1,1.8,1.45,0.475,59.20793075,28.22192725,13.551061,15.03940975,13
2084,0,1.55,1.225,0.4,30.220567,12.643877,6.973977,8.6465975,11
767,2,1.55,1.225,0.4,29.937072,13.9763035,6.917278,7.72523875,9
2280,1,1.3,1.0,0.4125,24.28134675,7.78193775,5.6982495,5.953395,12
2693,2,1.3375,1.0375,0.425,24.9192105,8.3631025,5.57067675,8.0796075,10
2081,1,1.2875,1.0875,0.3625,24.99008425,8.278054,5.839997,7.2291225,10
1112,2,1.3375,1.05,0.375,20.87940675,7.89533575,5.273007,6.0951425,14
3760,1,1.425,1.125,0.3875,33.8776525,15.94659375,7.27164675,8.3631025,10
2850,0,0.9125,0.675,0.2625,6.10931725,2.59397925,1.34660125,1.7860185,6
3116,2,1.5,1.2,0.45,30.17804275,12.74310025,6.95980225,9.2135875,10
865,2,1.6,1.275,0.5,39.41997975,17.293195,9.39785925,11.623295,12
2389,1,1.6375,1.3625,0.475,40.38386275,17.93105875,9.4403835,10.716111,10
1085,0,0.9875,0.7625,0.2625,8.051258,3.21766825,1.68679525,2.67902775,8
1447,2,1.625,1.2625,0.4125,38.4702715,16.23008875,7.9662095,12.190285,11
199,1,1.575,1.25,0.4375,35.84794275,15.97494325,8.68912175,9.70970375,10
429,1,1.45,1.125,0.35,23.359988,9.82310175,5.00368675,7.4559185,10
3466,1,1.7875,1.375,0.4375,51.7378375,26.591831,10.78698475,12.47378,11
3862,2,1.7125,1.3125,0.4375,48.477645,15.35125425,8.7599955,16.44271,16
1823,2,1.0375,0.8125,0.2875,9.79475225,3.98310475,2.16873675,3.118445,9
1795,0,0.725,0.5125,0.175,2.76407625,1.020582,0.5386405,0.9922325,8
2924,0,0.9625,0.75,0.25,8.20718025,3.44446425,1.7860185,2.551455,7
1970,1,1.3,1.0,0.3,23.3316385,8.448151,5.11708475,7.5126175,15
730,2,1.425,1.125,0.425,31.127751,11.736693,5.3013565,11.4815475,20
2967,2,1.6125,1.25,0.5625,46.096287,16.6411565,11.49572225,11.623295,15
297,2,1.0,0.8125,0.3,9.02931575,3.798833,1.60174675,2.6932025,8
2121,0,0.7875,0.6,0.2125,4.86193925,2.0128145,0.97805775,1.51669825,7
3465,1,1.4875,1.125,0.35,23.756881,11.24057675,5.499803,6.1518415,10
807,1,1.7,1.3375,0.4625,45.5576465,20.53921275,9.11436425,14.118051,12
2595,2,1.6,1.1875,0.4375,32.72949775,13.79203175,9.6671795,8.164656,9
1565,2,1.475,1.1,0.35,28.5479465,13.53688625,5.96756975,8.29222875,9
2997,1,1.4375,1.1125,0.35,20.8935815,9.2135875,3.98310475,6.7188315,10
1172,1,1.65,1.3625,0.4625,37.42134,15.03940975,7.47009325,12.8990225,16
3708,0,1.175,0.925,0.3,13.33843975,5.23048275,2.99087225,4.3941725,12
3715,2,1.6625,1.2625,0.4,36.61337925,17.8885345,8.29222875,9.07184,11
821,2,1.3125,1.0375,0.425,23.60095875,7.81028725,4.77689075,8.788345,13
2711,0,1.1625,0.8875,0.225,12.26115875,5.68407475,2.097863,3.61456125,9
1241,0,1.0875,0.8375,0.25,9.34116025,3.6570855,1.984465,3.118445,7
1563,2,1.1875,0.9,0.3,16.76872925,9.19941275,3.118445,3.6003865,6
3698,0,1.2125,0.8875,0.2625,14.118051,6.16601625,2.721552,4.32329875,9
3820,2,1.3125,1.025,0.3375,22.41027975,11.52407175,5.613201,5.0178615,8
623,1,1.7,1.2875,0.4,34.99745775,17.519991,7.44174375,9.2135875,11
1445,0,1.2,0.875,0.25,14.7133905,6.70465675,3.61456125,3.572037,7
1718,1,0.8625,0.675,0.225,5.5281525,2.211261,1.28990225,1.6726205,9
1162,1,1.5875,1.2,0.3625,33.4807595,18.8524175,6.4920355,6.3786375,10
2260,0,0.975,0.725,0.225,7.44174375,3.3168915,1.530873,2.1829115,7
1640,0,0.8,0.6,0.225,4.46504625,1.984465,0.75126175,1.20485375,5
3083,0,1.05,0.775,0.2375,7.9095105,3.55786225,1.4458245,2.494756,6
3713,0,1.2625,1.0125,0.325,16.9813505,6.36446275,3.33106625,6.3786375,11
2603,0,0.5875,0.45,0.15,1.644271,0.623689,0.41106775,0.510291,6
2775,2,1.3,1.0,0.3,18.46969925,7.3992195,5.71242425,4.6776675,15
2749,0,1.1,0.875,0.3375,12.3320325,5.14543425,2.3530085,3.5436875,12
1022,2,1.475,1.1375,0.4375,27.385617,11.0846545,6.95980225,8.788345,10
1750,1,1.3,1.0,0.3625,22.01338675,9.99319875,5.23048275,5.2446575,9
291,0,0.825,0.6625,0.2125,5.556502,2.19708625,0.86465975,1.26155275,6
2022,0,1.3375,1.125,0.425,22.1409595,8.66077225,4.40834725,8.3631025,11
1740,1,1.5,1.125,0.3625,24.8625115,12.26115875,4.3941725,6.80388,9
2282,0,0.875,0.625,0.175,4.55009475,2.02698925,0.94970825,1.304077,6
1007,1,1.3125,0.9875,0.325,21.64484325,9.56795625,4.03980375,6.3786375,8
3026,1,1.125,0.825,0.2625,14.04717725,7.29999625,2.324659,3.6570855,8
67,0,1.275,1.1375,0.3375,19.43358225,8.15048125,4.365823,5.76912325,9
24,2,1.2625,0.975,0.325,19.107563,8.97261675,3.9972795,5.06038575,9
3453,1,1.075,0.775,0.325,18.38465075,7.75358825,4.6209685,5.216308,9
216,2,1.5125,1.225,0.375,32.16250775,14.92601175,7.49844275,8.3631025,9
2860,1,1.55,1.275,0.4375,32.61609975,12.40290625,6.42116175,11.3398,12
1910,2,1.175,0.8875,0.325,15.49300175,5.68407475,3.572037,5.2446575,14
2783,2,1.45,1.1125,0.3625,25.174356,11.623295,5.14543425,6.87475375,8
1153,2,1.325,1.0625,0.325,20.3265915,5.99591925,4.706017,7.2291225,13
3421,1,1.75,1.375,0.4875,46.05376275,19.1359125,9.8372765,15.1669825,13
2159,0,1.2875,1.0,0.3375,19.74542675,9.07184,3.55786225,4.9611625,9
166,0,1.25,0.9625,0.375,17.76096175,7.38504475,4.72019175,4.53592,10
3805,2,1.4,1.1,0.3875,18.15785475,9.525432,5.00368675,6.9456275,8
207,0,1.0,0.75,0.275,8.46232575,3.89805625,2.0128145,2.1262125,6
3510,0,1.125,0.825,0.2625,12.700576,5.896696,2.5231055,3.40194,9
3624,2,1.6,1.3125,0.5375,50.4337605,12.85649825,8.09378225,15.592225,22
2322,2,1.3,1.0125,0.35,19.60367925,7.824462,3.8838815,6.0951425,11
2089,1,1.5125,1.225,0.3875,32.6869735,14.2597985,7.10154975,8.3631025,15
591,1,0.8,0.6,0.2125,4.819415,1.85689225,1.3324265,1.3891255,7
1176,0,0.7375,0.5625,0.225,3.13261975,1.14815475,0.69456275,0.907184,7
1720,1,1.2625,0.9625,0.2875,13.67863375,5.953395,2.93417325,4.35164825,10
1863,1,1.625,1.3,0.3875,38.782116,17.53416575,8.164656,10.3475675,9
